vorname;anzahl;geschlecht;position
Angelina;1;w;2
Anh;1;w;2
Aniela;1;w;2
Anisha;1;w;2
Anita;1;w;2
Anjell;1;w;2
Ann;1;w;2
Annalena;1;w;2
Annalies;1;w;2
Anne;1;w;2
Annelie;1;w;2
Anneliese;1;w;2
Anni;1;w;2
Annika;1;w;2
Annmarie;1;w;2
Anu;1;w;2
Aria;1;w;2
Ariadne;1;w;2
Arya;1;w;2
Ashley;1;w;2
Assia;1;w;2
Astrid;1;w;2
Asya;1;w;2
Augusta;1;w;2
Aurelie;1;w;2
Aurora;1;w;2
Aurélie;1;w;2
Autumn;1;w;2
Aveline;1;w;2
Avelynn;1;w;2
Awa;1;w;2
Ayaka;1;w;2
Ayla;1;w;2
Aylia;1;w;2
Barbara;1;w;2
Baya;1;w;2
Bea;1;w;2
Beate;1;w;2
Belkis;1;w;2
Bella;1;w;2
Benita;1;w;2
Bentje;1;w;2
Berapi;1;w;2
Berenice;1;w;2
Bettina;1;w;2
Bex;1;w;2
Beyhan;1;w;2
Bianca;1;w;2
Bo;1;w;2
Bogna;1;w;2
Bonnie;1;w;2
Borisova;1;w;2
Bozhankeva;1;w;2
Bruni;1;w;2
Camille;1;w;2
Carmen;1;w;2
Cassini;1;w;2
Catelynn;1;w;2
Catharina;1;w;2
Cecilia;1;w;2
Cecilie;1;w;2
Charlsovna;1;w;2
Chiamaka;1;w;2
Chiara;1;w;2
Christel;1;w;2
Christiane;1;w;2
Chu-Ri;1;w;2
Ciara;1;w;2
Clarissa;1;w;2
Coralie;1;w;2
Cornelia;1;w;2
Cristal;1;w;2
da;1;w;2
Dana;1;w;2
Dareen;1;w;2
Denise;1;w;2
Dewie;1;w;2
Dhawan;1;w;2
Dieu;1;w;2
Dilcan;1;w;2
Dimana;1;w;2
Dimendra;1;w;2
Dimitrova;1;w;2
Djuna;1;w;2
Dmytrievna;1;w;2
Donata;1;w;2
Dorea;1;w;2
Désirée;1;w;2
Eda;1;w;2
Edie;1;w;2
Edwina;1;w;2
Eke;1;w;2
Ela;1;w;2
Eldarìvna;1;w;2
Eleanor;1;w;2
Elen;1;w;2
Eleonora;1;w;2
Eleonore;1;w;2
Eleyne;1;w;2
Elia;1;w;2
Eliana;1;w;2
Elien;1;w;2
Elikia;1;w;2
Elina;1;w;2
Elis;1;w;2
Elisabeta;1;w;2
Elisabetta;1;w;2
Elissa;1;w;2
Eliz;1;w;2
Elizabeth;1;w;2
Elle;1;w;2
Ellis;1;w;2
Elly;1;w;2
Eloïse;1;w;2
Elsa;1;w;2
Else;1;w;2
Elva;1;w;2
Emeline;1;w;2
Emilya;1;w;2
Emina;1;w;2
Emmy;1;w;2
Emujin;1;w;2
Erna;1;w;2
Erva;1;w;2
Esila;1;w;2
Estelle;1;w;2
Estrella;1;w;2
Eugenia;1;w;2
Evangéline;1;w;2
Evelyn;1;w;2
Eyob;1;w;2
Fabienne;1;w;2
Favour;1;w;2
Faye;1;w;2
Felicia;1;w;2
Fenena;1;w;2
Fernanda;1;w;2
Filomena;1;w;2
Florentin;1;w;2
Florentina;1;w;2
Floris;1;w;2
Francisca;1;w;2
Freya;1;w;2
Fritzi;1;w;2
Ga;1;w;2
Gabrielle;1;w;2
Galdina;1;w;2
Gamze;1;w;2
Geelkea;1;w;2
Georgieva;1;w;2
Ginette;1;w;2
Gisela;1;w;2
Gloria;1;w;2
Gudrun;1;w;2
Günay;1;w;2
Güzel;1;w;2
Gūl;1;w;2
Haeri;1;w;2
Hai;1;w;2
Hailey;1;w;2
Hana;1;w;2
Hao-Yan;1;w;2
Hasret;1;w;2
Havva;1;w;2
Hayal;1;w;2
Hayat;1;w;2
Hayki;1;w;2
Hedija;1;w;2
Hedwig;1;w;2
Heidi;1;w;2
Heidrun;1;w;2
Heike;1;w;2
Heinicke;1;w;2
Heli;1;w;2
Helma;1;w;2
Henny;1;w;2
Holly;1;w;2
Hope;1;w;2
Huitzil;1;w;2
Huyền;1;w;2
Hâtun;1;w;2
Idel;1;w;2
Ilayda;1;w;2
Ilima;1;w;2
Ilona;1;w;2
Ilsa;1;w;2
Ilse;1;w;2
İman;1;w;2
Imani;1;w;2
Imogen;1;w;2
Inka;1;w;2
Inés;1;w;2
Irem;1;w;2
Irina;1;w;2
Irini;1;w;2
Iris;1;w;2
Isabelle;1;w;2
Ivankova;1;w;2
Iwona;1;w;2
Jade;1;w;2
Jannah;1;w;2
Janne;1;w;2
Jeanika;1;w;2
Jeanne;1;w;2
Jette;1;w;2
Jilda;1;w;2
Jingyi;1;w;2
Joan;1;w;2
Joana;1;w;2
Johanne;1;w;2
Joline;1;w;2
Jordan;1;w;2
Jorina;1;w;2
Josefin;1;w;2
Josefina;1;w;2
Julika;1;w;2
June;1;w;2
Juni;1;w;2
Juno;1;w;2
Justine;1;w;2
Jutta;1;w;2
Kalunga;1;w;2
Kamila;1;w;2
Karen;1;w;2
Karin;1;w;2
Karina;1;w;2
Karla;1;w;2
Karlotta;1;w;2
Karoline;1;w;2
Katelyn;1;w;2
Kateniss;1;w;2
Kateri;1;w;2
Katherine;1;w;2
Kathleen;1;w;2
Kathrin;1;w;2
Katrine;1;w;2
Kayla;1;w;2
Keisly;1;w;2
Kemeng;1;w;2
Kendra;1;w;2
Kenza;1;w;2
Kersti;1;w;2
Khiêm;1;w;2
Kim;1;w;2
Kira;1;w;2
Kıymet;1;w;2
Klara;1;w;2
Klea;1;w;2
Konstantina;1;w;2
Konstanze;1;w;2
Kristin;1;w;2
Labrini;1;w;2
Laika;1;w;2
Lakota;1;w;2
Lale;1;w;2
Larissa;1;w;2
Latifa;1;w;2
Lavi;1;w;2
Leah;1;w;2
Leah-María;1;w;2
Lefey;1;w;2
Leia;1;w;2
Leni;1;w;2
Leona;1;w;2
Leondia;1;w;2
Leonor;1;w;2
Leonora;1;w;2
Leonore;1;w;2
Letitzia;1;w;2
Levia;1;w;2
Leyla;1;w;2
Lian;1;w;2
Lieselotte;1;w;2
Lili;1;w;2
Lilli;1;w;2
Lilly;1;w;2
Lilotta;1;w;2
Lilou;1;w;2
Lilu;1;w;2
Lily;1;w;2
Linda;1;w;2
Lionelle;1;w;2
Lisa;1;w;2
Lisbeth;1;w;2
Loreen;1;w;2
Loreley;1;w;2
Lorena;1;w;2
Loris;1;w;2
Lotti;1;w;2
Lousia;1;w;2
Lovis;1;w;2
Lovisa;1;w;2
Lu;1;w;2
Luca;1;w;2
Lucienne;1;w;2
Lucija;1;w;2
Lucy;1;w;2
Luke;1;w;2
Luna;1;w;2
Lund;1;w;2
Lydia;1;w;2
Lykke;1;w;2
Lyra;1;w;2
Lysanne;1;w;2
Madeleine;1;w;2
Madjé;1;w;2
Madlaina;1;w;2
Maeve;1;w;2
Mafalda;1;w;2
Magnolia;1;w;2
Magomedovna;1;w;2
Maia;1;w;2
Maika;1;w;2
Malena;1;w;2
Mali;1;w;2
Maliah;1;w;2
Malii;1;w;2
Malika;1;w;2
Malov;1;w;2
Malva;1;w;2
Mandy;1;w;2
Mara;1;w;2
Marceline;1;w;2
Mareen;1;w;2
Margaretha;1;w;2
Mari;1;w;2
Mariam;1;w;2
Mariama;1;w;2
Mariann;1;w;2
Marianne;1;w;2
Maribel;1;w;2
Mariechen;1;w;2
Marietta;1;w;2
Marika;1;w;2
Marion;1;w;2
Marley;1;w;2
Marlie;1;w;2
Marta;1;w;2
Martyna;1;w;2
Mary;1;w;2
María;1;w;2
Mathea;1;w;2
Mathilde;1;w;2
Mattea;1;w;2
Matylda;1;w;2
Mavie;1;w;2
Maya;1;w;2
Mayra;1;w;2
Meena;1;w;2
Melina;1;w;2
Melis;1;w;2
Melissa;1;w;2
Meral;1;w;2
Meratuni;1;w;2
Merrit;1;w;2
Meyra;1;w;2
Mieke;1;w;2
Milana;1;w;2
Milissa;1;w;2
Mimi;1;w;2
Min;1;w;2
Mine;1;w;2
Mingze;1;w;2
Minna;1;w;2
Mirabelle;1;w;2
Miranda;1;w;2
Mirjam;1;w;2
Miryam;1;w;2
Mitzi;1;w;2
Miyoung;1;w;2
Mohamed;1;w;2
Mohammad;1;w;2
Mohammed;1;w;2
Moira;1;w;2
Momo;1;w;2
Mualla;1;w;2
Mucize;1;w;2
Muriel;1;w;2
Muslimovna;1;w;2
Mutende;1;w;2
My;1;w;2
Nadine;1;w;2
Naemi;1;w;2
Nahide;1;w;2
Najma;1;w;2
Nancy;1;w;2
Nanny;1;w;2
Narelle;1;w;2
Natalie;1;w;2
Nayra;1;w;2
Nefeli;1;w;2
Nella;1;w;2
Nevresa;1;w;2
Ngozi;1;w;2
Nidia;1;w;2
Nikita;1;w;2
Nil;1;w;2
Nira;1;w;2
Nirina;1;w;2
Noemi;1;w;2
Norma;1;w;2
Noée;1;w;2
Noémie;1;w;2
Nyah;1;w;2
Nyamekye;1;w;2
Ocean;1;w;2
Ohema;1;w;2
Ohomwen;1;w;2
Olga;1;w;2
Oludarasimi;1;w;2
Ophelia;1;w;2
Orkhan;1;w;2
Orli;1;w;2
Osama;1;w;2
Osifo;1;w;2
Oxana;1;w;2
Palina;1;w;2
Paloma;1;w;2
Panagiota;1;w;2
Paquita;1;w;2
Patrizia;1;w;2
Penélope;1;w;2
Peppy;1;w;2
Perin;1;w;2
Phương;1;w;2
Phương-Liên;1;w;2
Pillmeier;1;w;2
Pip;1;w;2
Pius;1;w;2
Preeyada;1;w;2
Priscilla;1;w;2
Quynh;1;w;2
Radžabovna;1;w;2
Rae;1;w;2
Rahma;1;w;2
Rania;1;w;2
Raphaela;1;w;2
Rashel;1;w;2
Rebecca;1;w;2
Reisel;1;w;2
Renata;1;w;2
Rhoda;1;w;2
River;1;w;2
Robyn;1;w;2
Rojin;1;w;2
Romania;1;w;2
Ronya;1;w;2
Rosa-Luise;1;w;2
Rosali;1;w;2
Rosalia;1;w;2
Rosalina;1;w;2
Rosie;1;w;2
Runa;1;w;2
Saida;1;w;2
Sakine;1;w;2
Sakura;1;w;2
Saleh;1;w;2
Salome;1;w;2
Salvina;1;w;2
Samiel;1;w;2
Samira;1;w;2
Samuela;1;w;2
Sande;1;w;2
Saphira;1;w;2
Sarolta;1;w;2
Sascha;1;w;2
Sawyer;1;w;2
Seah;1;w;2
Selene;1;w;2
Selina;1;w;2
Selma;1;w;2
Semiha;1;w;2
Seraphina;1;w;2
Setareh;1;w;2
Shanice;1;w;2
Shevin;1;w;2
Shweda;1;w;2
Sibylle;1;w;2
Sidonia;1;w;2
Sina;1;w;2
Sinikka;1;w;2
Siri;1;w;2
Smilga;1;w;2
Sofija;1;w;2
Sol;1;w;2
Solveig;1;w;2
Sommai;1;w;2
Sonja;1;w;2
Souad;1;w;2
Stefanie;1;w;2
Steffi;1;w;2
Stephanie;1;w;2
Sua;1;w;2
Suar;1;w;2
Sue;1;w;2
Suela;1;w;2
Sumeja;1;w;2
Tabea;1;w;2
Tahnee;1;w;2
Taima;1;w;2
Takhmurasovna;1;w;2
Talitha;1;w;2
Tanja;1;w;2
Tarja;1;w;2
Theresia;1;w;2
Trudi;1;w;2
Tue;1;w;2
Tuệ;1;w;2
Ukumi;1;w;2
Uma;1;w;2
Umay;1;w;2
Ursula;1;w;2
Vaiana;1;w;2
Valentijna;1;w;2
Valentine;1;w;2
Valentyna;1;w;2
Vannin;1;w;2
Vendetta;1;w;2
Vera;1;w;2
Veronika;1;w;2
Vi;1;w;2
Vilma;1;w;2
Virginia;1;w;2
Vivien;1;w;2
Volodymyrivna;1;w;2
Vy;1;w;2
Wael;1;w;2
Wanda;1;w;2
Willa;1;w;2
Wilma;1;w;2
Wolke;1;w;2
Won;1;w;2
Władysława;1;w;2
Xatun;1;w;2
Xiaoxi;1;w;2
Xuan;1;w;2
Yağmur;1;w;2
Yi;1;w;2
Yıldız;1;w;2
Yinuo;1;w;2
Ylfa;1;w;2
Ylva;1;w;2
Ylvi;1;w;2
Yu;1;w;2
Yue;1;w;2
Yue-Lin;1;w;2
Yumi;1;w;2
Yuna;1;w;2
Yva;1;w;2
Zehra;1;w;2
Zennure;1;w;2
Zilan;1;w;2
Zita;1;w;2
Ziza;1;w;2
Zoé;1;w;2
Zümra;1;w;2
Élaine;1;w;2
Şuheda;1;w;2
Şükran;1;w;2
Marie;9;w;3
Elisabeth;6;w;3
Maria;6;w;3
Sophie;6;w;3
Rosa;4;w;3
Alexandra;3;w;3
Angelika;3;w;3
Charlotte;3;w;3
Emma;3;w;3
Helene;3;w;3
Katharina;3;w;3
Luisa;3;w;3
Olivia;3;w;3
Renate;3;w;3
Anh;2;w;3
Anna;2;w;3
Annemarie;2;w;3
Antonia;2;w;3
Barbara;2;w;3
Christel;2;w;3
Clara;2;w;3
Dorothea;2;w;3
Erika;2;w;3
Freya;2;w;3
Grace;2;w;3
Heidi;2;w;3
Inge;2;w;3
Josefine;2;w;3
Leonore;2;w;3
Linh;2;w;3
Louise;2;w;3
Madeleine;2;w;3
Pauline;2;w;3
Ruth;2;w;3
Sabine;2;w;3
Valentina;2;w;3
Victoria;2;w;3
Viktoria;2;w;3
Abdulhaq;1;w;3
Adaeze;1;w;3
Ali;1;w;3
Aline;1;w;3
Alva;1;w;3
Andrea;1;w;3
Andreevna;1;w;3
Anita;1;w;3
Anjelle;1;w;3
Annabell;1;w;3
Annabella;1;w;3
Annelie;1;w;3
Annelott;1;w;3
Anouk;1;w;3
Antoinette;1;w;3
Antonie;1;w;3
Artemis;1;w;3
Ashtiwi;1;w;3
Augusta;1;w;3
Auguste;1;w;3
Avery;1;w;3
Ayşe;1;w;3
Azul;1;w;3
Beatrix;1;w;3
Bertha;1;w;3
Brunhild;1;w;3
Buchholz;1;w;3
Carmina;1;w;3
Caroline;1;w;3
Chen;1;w;3
Chisara;1;w;3
Chloé;1;w;3
Christina;1;w;3
Christine;1;w;3
Clementina;1;w;3
Clementine;1;w;3
Coco;1;w;3
Cornelia;1;w;3
Désirée;1;w;3
Edith;1;w;3
Eileen;1;w;3
Elenora;1;w;3
Elisa;1;w;3
Elke;1;w;3
Elmira;1;w;3
Emmi;1;w;3
Ernestine;1;w;3
Evelien;1;w;3
Evelyn;1;w;3
Filippa;1;w;3
Flavia;1;w;3
Francesca;1;w;3
Genoveva;1;w;3
Gerda;1;w;3
Gerdi;1;w;3
Germana;1;w;3
Gertraud;1;w;3
Graça;1;w;3
Gül;1;w;3
Han;1;w;3
Hanim;1;w;3
Hedwig;1;w;3
Heike;1;w;3
Helga;1;w;3
Hella;1;w;3
Hilde;1;w;3
Hildegard;1;w;3
Hussein;1;w;3
Illa;1;w;3
Imose;1;w;3
Indra;1;w;3
Ingeborg;1;w;3
Irie;1;w;3
Isabel;1;w;3
Isabella;1;w;3
Isabelle;1;w;3
Jamel;1;w;3
Janthalee;1;w;3
Jaqueline;1;w;3
Jenny;1;w;3
Joana;1;w;3
Johanna;1;w;3
Josefa;1;w;3
Josephine;1;w;3
Jutta;1;w;3
Kianga;1;w;3
Kim;1;w;3
Kristin;1;w;3
Kyoko;1;w;3
Käthe;1;w;3
Leilani;1;w;3
Lena;1;w;3
Leni;1;w;3
Leonie;1;w;3
Lieser;1;w;3
Liisa;1;w;3
Lilian;1;w;3
Lisa;1;w;3
Lorraine;1;w;3
Lou;1;w;3
Louisa;1;w;3
Luca;1;w;3
Lucia;1;w;3
Luise;1;w;3
Luke;1;w;3
Mabiiho;1;w;3
Madhuri;1;w;3
Mae;1;w;3
Magdalene;1;w;3
Malaya;1;w;3
Man;1;w;3
Margarete;1;w;3
Margit;1;w;3
Margitta;1;w;3
Marieke;1;w;3
Marlena;1;w;3
Marlene;1;w;3
Marta;1;w;3
Martha;1;w;3
Mathilda;1;w;3
Mechthild;1;w;3
Melanie;1;w;3
Melika;1;w;3
Milla;1;w;3
Mira;1;w;3
Mohamed;1;w;3
Mohammed;1;w;3
Moradeke;1;w;3
Muguluvila;1;w;3
Nadia;1;w;3
Nadine;1;w;3
Nairievna;1;w;3
Naomi;1;w;3
Nelia;1;w;3
Nelisha;1;w;3
Neuhaus;1;w;3
Ngoc;1;w;3
Nora;1;w;3
Omar;1;w;3
Pascarella;1;w;3
qizi;1;w;3
Rahel;1;w;3
Ramida;1;w;3
Raphaële;1;w;3
Ricarda;1;w;3
Rita;1;w;3
Root;1;w;3
Rosalia;1;w;3
Rosalie;1;w;3
Rose;1;w;3
Rose-Marie;1;w;3
Rosemarie;1;w;3
Samar;1;w;3
Shanti;1;w;3
Siegrid;1;w;3
Sofia;1;w;3
Sofya;1;w;3
Sophia;1;w;3
Stefanova;1;w;3
Susanne;1;w;3
Sylvia;1;w;3
Sædís;1;w;3
Thea;1;w;3
Trang;1;w;3
Ugo;1;w;3
Ulrike;1;w;3
Vallerie;1;w;3
Wilhelmina;1;w;3
Willow;1;w;3
Yamina;1;w;3
Yan;1;w;3
Yvonne;1;w;3
Zita;1;w;3
Zoë;1;w;3
Maria;3;w;4
Charlotte;2;w;4
Alice;1;w;4
Anita;1;w;4
Apollonia;1;w;4
Aurora;1;w;4
Barbara;1;w;4
Becker;1;w;4
Celeste;1;w;4
Elizabeth;1;w;4
Ella;1;w;4
Elsa;1;w;4
Emily;1;w;4
Gertrude;1;w;4
Johanna;1;w;4
Kerstin;1;w;4
Lee;1;w;4
Liddy;1;w;4
Madeleine;1;w;4
Maja;1;w;4
Neo;1;w;4
Olga;1;w;4
Rama;1;w;4
Renate;1;w;4
Ronja;1;w;4
Silvia;1;w;4
Sonja;1;w;4
Sophie;1;w;4
Sylvia;1;w;4
Vesta;1;w;4
Charlotte;1;w;5
Mara;1;w;5
Philippa;1;w;5
Pünktchen;1;w;5
